filename,target,category,src_file,take,duration,sr
1-57163-A-38.wav,clock tick,Interior/domestic sounds,57163,A,5.0,44100
1-61221-A-17.wav,pouring water,Natural soundscapes,61221,A,5.0,44100
1-29680-A-21.wav,sneezing,Human non speech sounds,29680,A,5.0,44100
1-196660-B-8.wav,sheep,Animals,196660,B,5.0,44100
4-152958-A-18.wav,toilet flush,Natural soundscapes,152958,A,5.0,44100
1-29532-A-16.wav,wind,Natural soundscapes,29532,A,5.0,44100
5-198278-B-7.wav,insects,Animals,198278,B,5.0,44100
2-117615-E-48.wav,fireworks,Exterior/urban noises,117615,E,5.0,44100
4-210593-A-29.wav,drinking sipping,Human non speech sounds,210593,A,5.0,44100
2-70052-A-42.wav,siren,Exterior/urban noises,70052,A,5.0,44100
2-117615-A-48.wav,fireworks,Exterior/urban noises,117615,A,5.0,44100
5-220939-A-27.wav,brushing teeth,Human non speech sounds,220939,A,5.0,44100
5-215005-A-32.wav,keyboard typing,Interior/domestic sounds,215005,A,5.0,44100
3-105235-A-7.wav,insects,Animals,105235,A,5.0,44100
5-243450-A-14.wav,chirping birds,Natural soundscapes,243450,A,5.0,44100
2-103424-A-3.wav,cow,Animals,103424,A,5.0,44100
5-237499-A-4.wav,frog,Animals,237499,A,5.0,44100
2-135728-A-38.wav,clock tick,Interior/domestic sounds,135728,A,5.0,44100
3-118972-A-41.wav,chainsaw,Exterior/urban noises,118972,A,5.0,44100
1-40154-A-46.wav,church bells,Exterior/urban noises,40154,A,5.0,44100
4-119648-A-48.wav,fireworks,Exterior/urban noises,119648,A,5.0,44100
4-99644-C-4.wav,frog,Animals,99644,C,5.0,44100
1-62594-A-32.wav,keyboard typing,Interior/domestic sounds,62594,A,5.0,44100
2-70367-A-33.wav,door wood creaks,Interior/domestic sounds,70367,A,5.0,44100
2-250710-A-39.wav,glass breaking,Interior/domestic sounds,250710,A,5.0,44100
3-153057-A-43.wav,car horn,Exterior/urban noises,153057,A,5.0,44100
5-207836-D-29.wav,drinking sipping,Human non speech sounds,207836,D,5.0,44100
1-31251-A-6.wav,hen,Animals,31251,A,5.0,44100
4-181035-A-38.wav,clock tick,Interior/domestic sounds,181035,A,5.0,44100
1-30709-A-23.wav,breathing,Human non speech sounds,30709,A,5.0,44100
2-118624-A-30.wav,door wood knock,Interior/domestic sounds,118624,A,5.0,44100
2-124564-A-15.wav,water drops,Natural soundscapes,124564,A,5.0,44100
1-33658-A-26.wav,laughing,Human non speech sounds,33658,A,5.0,44100
1-88807-A-39.wav,glass breaking,Interior/domestic sounds,88807,A,5.0,44100
2-122104-B-0.wav,dog,Animals,122104,B,5.0,44100
5-187979-A-21.wav,sneezing,Human non speech sounds,187979,A,5.0,44100
4-165933-A-45.wav,train,Exterior/urban noises,165933,A,5.0,44100
3-95695-B-5.wav,cat,Animals,95695,B,5.0,44100
3-146033-A-13.wav,crickets,Natural soundscapes,146033,A,5.0,44100
4-207124-A-0.wav,dog,Animals,207124,A,5.0,44100
3-146186-A-44.wav,engine,Exterior/urban noises,146186,A,5.0,44100
3-124600-A-19.wav,thunderstorm,Natural soundscapes,124600,A,5.0,44100
5-195517-A-7.wav,insects,Animals,195517,A,5.0,44100
3-94355-A-33.wav,door wood creaks,Interior/domestic sounds,94355,A,5.0,44100
1-30344-A-0.wav,dog,Animals,30344,A,5.0,44100
5-215634-A-17.wav,pouring water,Natural soundscapes,215634,A,5.0,44100
1-42139-A-38.wav,clock tick,Interior/domestic sounds,42139,A,5.0,44100
2-39441-A-19.wav,thunderstorm,Natural soundscapes,39441,A,5.0,44100
1-72195-B-37.wav,clock alarm,Interior/domestic sounds,72195,B,5.0,44100
5-205898-A-40.wav,helicopter,Exterior/urban noises,205898,A,5.0,44100
3-141240-B-44.wav,engine,Exterior/urban noises,141240,B,5.0,44100
3-98771-A-18.wav,toilet flush,Natural soundscapes,98771,A,5.0,44100
5-188495-A-19.wav,thunderstorm,Natural soundscapes,188495,A,5.0,44100
4-204684-A-37.wav,clock alarm,Interior/domestic sounds,204684,A,5.0,44100
3-155130-A-43.wav,car horn,Exterior/urban noises,155130,A,5.0,44100
1-19872-B-36.wav,vacuum cleaner,Interior/domestic sounds,19872,B,5.0,44100
3-103597-A-25.wav,footsteps,Human non speech sounds,103597,A,5.0,44100
4-99644-B-4.wav,frog,Animals,99644,B,5.0,44100
3-157615-A-10.wav,rain,Natural soundscapes,157615,A,5.0,44100
5-204604-A-24.wav,coughing,Human non speech sounds,204604,A,5.0,44100
3-120644-A-12.wav,crackling fire,Natural soundscapes,120644,A,5.0,44100
2-135649-C-45.wav,train,Exterior/urban noises,135649,C,5.0,44100
2-39443-B-19.wav,thunderstorm,Natural soundscapes,39443,B,5.0,44100
5-157204-B-16.wav,wind,Natural soundscapes,157204,B,5.0,44100
4-171823-A-13.wav,crickets,Natural soundscapes,171823,A,5.0,44100
3-164595-A-15.wav,water drops,Natural soundscapes,164595,A,5.0,44100
3-51909-B-42.wav,siren,Exterior/urban noises,51909,B,5.0,44100
2-122066-A-45.wav,train,Exterior/urban noises,122066,A,5.0,44100
5-233787-A-7.wav,insects,Animals,233787,A,5.0,44100
2-126433-A-17.wav,pouring water,Natural soundscapes,126433,A,5.0,44100
3-145487-A-24.wav,coughing,Human non speech sounds,145487,A,5.0,44100
2-60795-A-26.wav,laughing,Human non speech sounds,60795,A,5.0,44100
3-117504-A-16.wav,wind,Natural soundscapes,117504,A,5.0,44100
1-50623-A-15.wav,water drops,Natural soundscapes,50623,A,5.0,44100
5-117122-A-42.wav,siren,Exterior/urban noises,117122,A,5.0,44100
4-181628-A-17.wav,pouring water,Natural soundscapes,181628,A,5.0,44100
3-159346-A-36.wav,vacuum cleaner,Interior/domestic sounds,159346,A,5.0,44100
3-142601-A-21.wav,sneezing,Human non speech sounds,142601,A,5.0,44100
3-170574-A-30.wav,door wood knock,Interior/domestic sounds,170574,A,5.0,44100
3-139958-A-37.wav,clock alarm,Interior/domestic sounds,139958,A,5.0,44100
2-166644-C-2.wav,pig,Animals,166644,C,5.0,44100
5-215449-A-47.wav,airplane,Exterior/urban noises,215449,A,5.0,44100
3-115387-B-47.wav,airplane,Exterior/urban noises,115387,B,5.0,44100
4-181955-C-3.wav,cow,Animals,181955,C,5.0,44100
1-58923-B-27.wav,brushing teeth,Human non speech sounds,58923,B,5.0,44100
5-198321-A-10.wav,rain,Natural soundscapes,198321,A,5.0,44100
1-100038-A-14.wav,chirping birds,Natural soundscapes,100038,A,5.0,44100
3-171012-A-38.wav,clock tick,Interior/domestic sounds,171012,A,5.0,44100
2-108017-A-24.wav,coughing,Human non speech sounds,108017,A,5.0,44100
1-73585-A-7.wav,insects,Animals,73585,A,5.0,44100
3-159445-A-45.wav,train,Exterior/urban noises,159445,A,5.0,44100
3-145577-A-43.wav,car horn,Exterior/urban noises,145577,A,5.0,44100
2-100648-A-43.wav,car horn,Exterior/urban noises,100648,A,5.0,44100
4-191297-A-28.wav,snoring,Human non speech sounds,191297,A,5.0,44100
2-104877-A-3.wav,cow,Animals,104877,A,5.0,44100
4-161519-A-19.wav,thunderstorm,Natural soundscapes,161519,A,5.0,44100
3-104632-A-12.wav,crackling fire,Natural soundscapes,104632,A,5.0,44100
2-105270-A-47.wav,airplane,Exterior/urban noises,105270,A,5.0,44100
5-238492-A-23.wav,breathing,Human non speech sounds,238492,A,5.0,44100
4-160036-B-33.wav,door wood creaks,Interior/domestic sounds,160036,B,5.0,44100
5-160614-A-48.wav,fireworks,Exterior/urban noises,160614,A,5.0,44100
1-104089-B-22.wav,clapping,Human non speech sounds,104089,B,5.0,44100
4-125072-A-19.wav,thunderstorm,Natural soundscapes,125072,A,5.0,44100
1-79711-A-32.wav,keyboard typing,Interior/domestic sounds,79711,A,5.0,44100
3-162786-A-13.wav,crickets,Natural soundscapes,162786,A,5.0,44100
2-84943-A-18.wav,toilet flush,Natural soundscapes,84943,A,5.0,44100
1-75190-A-8.wav,sheep,Animals,75190,A,5.0,44100
2-117795-A-3.wav,cow,Animals,117795,A,5.0,44100
4-165813-B-19.wav,thunderstorm,Natural soundscapes,165813,B,5.0,44100
4-188003-A-34.wav,can opening,Interior/domestic sounds,188003,A,5.0,44100
1-17150-A-12.wav,crackling fire,Natural soundscapes,17150,A,5.0,44100
4-169726-A-24.wav,coughing,Human non speech sounds,169726,A,5.0,44100
2-109316-A-32.wav,keyboard typing,Interior/domestic sounds,109316,A,5.0,44100
5-195557-A-19.wav,thunderstorm,Natural soundscapes,195557,A,5.0,44100
2-158746-B-2.wav,pig,Animals,158746,B,5.0,44100
5-173568-A-33.wav,door wood creaks,Interior/domestic sounds,173568,A,5.0,44100
1-72195-A-37.wav,clock alarm,Interior/domestic sounds,72195,A,5.0,44100
1-5996-A-6.wav,hen,Animals,5996,A,5.0,44100
5-242491-A-14.wav,chirping birds,Natural soundscapes,242491,A,5.0,44100
2-32834-A-4.wav,frog,Animals,32834,A,5.0,44100
2-77347-A-46.wav,church bells,Exterior/urban noises,77347,A,5.0,44100
2-110011-A-5.wav,cat,Animals,110011,A,5.0,44100
5-198411-C-20.wav,crying baby,Human non speech sounds,198411,C,5.0,44100
4-149294-B-41.wav,chainsaw,Exterior/urban noises,149294,B,5.0,44100
3-243726-A-43.wav,car horn,Exterior/urban noises,243726,A,5.0,44100
3-165856-A-41.wav,chainsaw,Exterior/urban noises,165856,A,5.0,44100
4-175855-A-43.wav,car horn,Exterior/urban noises,175855,A,5.0,44100
3-166422-A-11.wav,sea waves,Natural soundscapes,166422,A,5.0,44100
4-191246-B-7.wav,insects,Animals,191246,B,5.0,44100
2-108760-B-14.wav,chirping birds,Natural soundscapes,108760,B,5.0,44100
1-38559-A-14.wav,chirping birds,Natural soundscapes,38559,A,5.0,44100
2-57191-A-46.wav,church bells,Exterior/urban noises,57191,A,5.0,44100
2-158746-A-2.wav,pig,Animals,158746,A,5.0,44100
4-188293-A-15.wav,water drops,Natural soundscapes,188293,A,5.0,44100
2-141681-A-36.wav,vacuum cleaner,Interior/domestic sounds,141681,A,5.0,44100
2-39945-B-19.wav,thunderstorm,Natural soundscapes,39945,B,5.0,44100
3-155577-A-14.wav,chirping birds,Natural soundscapes,155577,A,5.0,44100
5-151085-A-20.wav,crying baby,Human non speech sounds,151085,A,5.0,44100
3-166324-A-15.wav,water drops,Natural soundscapes,166324,A,5.0,44100
1-39923-A-1.wav,rooster,Animals,39923,A,5.0,44100
3-93010-A-18.wav,toilet flush,Natural soundscapes,93010,A,5.0,44100
3-96606-B-49.wav,hand saw,Exterior/urban noises,96606,B,5.0,44100
3-159347-B-36.wav,vacuum cleaner,Interior/domestic sounds,159347,B,5.0,44100
2-109505-A-21.wav,sneezing,Human non speech sounds,109505,A,5.0,44100
3-71964-B-4.wav,frog,Animals,71964,B,5.0,44100
5-210612-A-37.wav,clock alarm,Interior/domestic sounds,210612,A,5.0,44100
4-165813-A-19.wav,thunderstorm,Natural soundscapes,165813,A,5.0,44100
4-196672-A-8.wav,sheep,Animals,196672,A,5.0,44100
1-67230-A-29.wav,drinking sipping,Human non speech sounds,67230,A,5.0,44100
1-49098-A-35.wav,washing machine,Interior/domestic sounds,49098,A,5.0,44100
1-44831-A-1.wav,rooster,Animals,44831,A,5.0,44100
5-198278-C-7.wav,insects,Animals,198278,C,5.0,44100
4-167642-A-21.wav,sneezing,Human non speech sounds,167642,A,5.0,44100
4-163606-A-16.wav,wind,Natural soundscapes,163606,A,5.0,44100
5-253094-A-49.wav,hand saw,Exterior/urban noises,253094,A,5.0,44100
3-105236-A-7.wav,insects,Animals,105236,A,5.0,44100
4-178881-A-45.wav,train,Exterior/urban noises,178881,A,5.0,44100
4-117630-A-25.wav,footsteps,Human non speech sounds,117630,A,5.0,44100
2-119161-B-8.wav,sheep,Animals,119161,B,5.0,44100
5-205589-A-17.wav,pouring water,Natural soundscapes,205589,A,5.0,44100
3-164216-C-6.wav,hen,Animals,164216,C,5.0,44100
5-200461-A-11.wav,sea waves,Natural soundscapes,200461,A,5.0,44100
2-30322-A-12.wav,crackling fire,Natural soundscapes,30322,A,5.0,44100
1-28005-A-18.wav,toilet flush,Natural soundscapes,28005,A,5.0,44100
3-117504-B-16.wav,wind,Natural soundscapes,117504,B,5.0,44100
4-184575-A-0.wav,dog,Animals,184575,A,5.0,44100
3-118972-B-41.wav,chainsaw,Exterior/urban noises,118972,B,5.0,44100
3-144259-A-29.wav,drinking sipping,Human non speech sounds,144259,A,5.0,44100
1-9886-A-49.wav,hand saw,Exterior/urban noises,9886,A,5.0,44100
2-133889-A-30.wav,door wood knock,Interior/domestic sounds,133889,A,5.0,44100
4-147240-B-2.wav,pig,Animals,147240,B,5.0,44100
1-26143-A-21.wav,sneezing,Human non speech sounds,26143,A,5.0,44100
1-53501-A-32.wav,keyboard typing,Interior/domestic sounds,53501,A,5.0,44100
2-114587-A-0.wav,dog,Animals,114587,A,5.0,44100
3-126358-B-3.wav,cow,Animals,126358,B,5.0,44100
1-60676-A-34.wav,can opening,Interior/domestic sounds,60676,A,5.0,44100
4-204777-B-39.wav,glass breaking,Interior/domestic sounds,204777,B,5.0,44100
2-60794-A-26.wav,laughing,Human non speech sounds,60794,A,5.0,44100
5-244459-A-28.wav,snoring,Human non speech sounds,244459,A,5.0,44100
5-160551-A-42.wav,siren,Exterior/urban noises,160551,A,5.0,44100
2-106072-A-36.wav,vacuum cleaner,Interior/domestic sounds,106072,A,5.0,44100
2-96654-A-47.wav,airplane,Exterior/urban noises,96654,A,5.0,44100
4-185575-C-20.wav,crying baby,Human non speech sounds,185575,C,5.0,44100
1-155858-B-25.wav,footsteps,Human non speech sounds,155858,B,5.0,44100
5-160614-E-48.wav,fireworks,Exterior/urban noises,160614,E,5.0,44100
5-252248-A-34.wav,can opening,Interior/domestic sounds,252248,A,5.0,44100
2-138465-A-43.wav,car horn,Exterior/urban noises,138465,A,5.0,44100
2-42101-A-43.wav,car horn,Exterior/urban noises,42101,A,5.0,44100
1-9841-A-13.wav,crickets,Natural soundscapes,9841,A,5.0,44100
1-62509-A-45.wav,train,Exterior/urban noises,62509,A,5.0,44100
4-144085-A-16.wav,wind,Natural soundscapes,144085,A,5.0,44100
5-242711-A-9.wav,crow,Animals,242711,A,5.0,44100
2-37870-A-2.wav,pig,Animals,37870,A,5.0,44100
4-200330-A-6.wav,hen,Animals,200330,A,5.0,44100
3-144128-A-23.wav,breathing,Human non speech sounds,144128,A,5.0,44100
1-34119-B-1.wav,rooster,Animals,34119,B,5.0,44100
3-182710-A-35.wav,washing machine,Interior/domestic sounds,182710,A,5.0,44100
5-160614-G-48.wav,fireworks,Exterior/urban noises,160614,G,5.0,44100
2-82071-A-27.wav,brushing teeth,Human non speech sounds,82071,A,5.0,44100
4-141365-A-18.wav,toilet flush,Natural soundscapes,141365,A,5.0,44100
4-155670-A-26.wav,laughing,Human non speech sounds,155670,A,5.0,44100
5-147297-A-27.wav,brushing teeth,Human non speech sounds,147297,A,5.0,44100
2-107351-B-20.wav,crying baby,Human non speech sounds,107351,B,5.0,44100
4-167077-B-20.wav,crying baby,Human non speech sounds,167077,B,5.0,44100
3-127874-A-17.wav,pouring water,Natural soundscapes,127874,A,5.0,44100
5-156698-A-18.wav,toilet flush,Natural soundscapes,156698,A,5.0,44100
2-81190-A-34.wav,can opening,Interior/domestic sounds,81190,A,5.0,44100
4-189833-A-22.wav,clapping,Human non speech sounds,189833,A,5.0,44100
4-165845-A-45.wav,train,Exterior/urban noises,165845,A,5.0,44100
2-182508-A-8.wav,sheep,Animals,182508,A,5.0,44100
3-171281-A-6.wav,hen,Animals,171281,A,5.0,44100
2-126756-A-29.wav,drinking sipping,Human non speech sounds,126756,A,5.0,44100
3-134049-A-1.wav,rooster,Animals,134049,A,5.0,44100
2-84965-A-23.wav,breathing,Human non speech sounds,84965,A,5.0,44100
5-219242-B-37.wav,clock alarm,Interior/domestic sounds,219242,B,5.0,44100
3-177083-A-22.wav,clapping,Human non speech sounds,177083,A,5.0,44100
2-119161-A-8.wav,sheep,Animals,119161,A,5.0,44100
5-207811-B-35.wav,washing machine,Interior/domestic sounds,207811,B,5.0,44100
2-128631-A-21.wav,sneezing,Human non speech sounds,128631,A,5.0,44100
4-120160-A-5.wav,cat,Animals,120160,A,5.0,44100
5-220027-A-21.wav,sneezing,Human non speech sounds,220027,A,5.0,44100
4-145006-A-18.wav,toilet flush,Natural soundscapes,145006,A,5.0,44100
5-117250-A-2.wav,pig,Animals,117250,A,5.0,44100
4-147240-A-2.wav,pig,Animals,147240,A,5.0,44100
1-51805-G-33.wav,door wood creaks,Interior/domestic sounds,51805,G,5.0,44100
1-59324-A-21.wav,sneezing,Human non speech sounds,59324,A,5.0,44100
2-118625-A-30.wav,door wood knock,Interior/domestic sounds,118625,A,5.0,44100
3-185456-A-29.wav,drinking sipping,Human non speech sounds,185456,A,5.0,44100
5-234879-B-1.wav,rooster,Animals,234879,B,5.0,44100
5-234247-A-37.wav,clock alarm,Interior/domestic sounds,234247,A,5.0,44100
4-161105-B-47.wav,airplane,Exterior/urban noises,161105,B,5.0,44100
1-43764-A-34.wav,can opening,Interior/domestic sounds,43764,A,5.0,44100
4-182314-B-7.wav,insects,Animals,182314,B,5.0,44100
3-146964-A-5.wav,cat,Animals,146964,A,5.0,44100
5-188365-A-36.wav,vacuum cleaner,Interior/domestic sounds,188365,A,5.0,44100
3-166326-A-15.wav,water drops,Natural soundscapes,166326,A,5.0,44100
2-109371-A-16.wav,wind,Natural soundscapes,109371,A,5.0,44100
4-165823-A-41.wav,chainsaw,Exterior/urban noises,165823,A,5.0,44100
3-155312-A-0.wav,dog,Animals,155312,A,5.0,44100
2-123712-A-33.wav,door wood creaks,Interior/domestic sounds,123712,A,5.0,44100
5-207811-A-35.wav,washing machine,Interior/domestic sounds,207811,A,5.0,44100
4-119648-B-48.wav,fireworks,Exterior/urban noises,119648,B,5.0,44100
5-233019-A-31.wav,mouse click,Interior/domestic sounds,233019,A,5.0,44100
5-223099-A-32.wav,keyboard typing,Interior/domestic sounds,223099,A,5.0,44100
4-180380-A-10.wav,rain,Natural soundscapes,180380,A,5.0,44100
1-27405-A-28.wav,snoring,Human non speech sounds,27405,A,5.0,44100
3-150979-B-40.wav,helicopter,Exterior/urban noises,150979,B,5.0,44100
4-210000-B-23.wav,breathing,Human non speech sounds,210000,B,5.0,44100
1-76831-D-42.wav,siren,Exterior/urban noises,76831,D,5.0,44100
3-112397-A-9.wav,crow,Animals,112397,A,5.0,44100
3-118657-B-41.wav,chainsaw,Exterior/urban noises,118657,B,5.0,44100
1-47923-A-28.wav,snoring,Human non speech sounds,47923,A,5.0,44100
5-202220-A-21.wav,sneezing,Human non speech sounds,202220,A,5.0,44100
3-182025-A-30.wav,door wood knock,Interior/domestic sounds,182025,A,5.0,44100
1-211527-A-20.wav,crying baby,Human non speech sounds,211527,A,5.0,44100
4-197871-A-15.wav,water drops,Natural soundscapes,197871,A,5.0,44100
2-66637-B-20.wav,crying baby,Human non speech sounds,66637,B,5.0,44100
2-134915-A-30.wav,door wood knock,Interior/domestic sounds,134915,A,5.0,44100
5-248341-B-6.wav,hen,Animals,248341,B,5.0,44100
5-263775-B-26.wav,laughing,Human non speech sounds,263775,B,5.0,44100
4-147657-A-46.wav,church bells,Exterior/urban noises,147657,A,5.0,44100
2-64963-A-15.wav,water drops,Natural soundscapes,64963,A,5.0,44100
2-173607-A-39.wav,glass breaking,Interior/domestic sounds,173607,A,5.0,44100
5-238938-A-27.wav,brushing teeth,Human non speech sounds,238938,A,5.0,44100
3-253081-A-2.wav,pig,Animals,253081,A,5.0,44100
2-122763-A-29.wav,drinking sipping,Human non speech sounds,122763,A,5.0,44100
1-30709-B-23.wav,breathing,Human non speech sounds,30709,B,5.0,44100
3-155642-A-11.wav,sea waves,Natural soundscapes,155642,A,5.0,44100
2-125966-A-11.wav,sea waves,Natural soundscapes,125966,A,5.0,44100
1-40730-A-1.wav,rooster,Animals,40730,A,5.0,44100
4-161099-B-47.wav,airplane,Exterior/urban noises,161099,B,5.0,44100
2-114609-A-28.wav,snoring,Human non speech sounds,114609,A,5.0,44100
4-90014-B-42.wav,siren,Exterior/urban noises,90014,B,5.0,44100
2-70344-A-33.wav,door wood creaks,Interior/domestic sounds,70344,A,5.0,44100
1-82817-A-30.wav,door wood knock,Interior/domestic sounds,82817,A,5.0,44100
1-19118-A-24.wav,coughing,Human non speech sounds,19118,A,5.0,44100
2-151079-A-20.wav,crying baby,Human non speech sounds,151079,A,5.0,44100
3-172922-A-48.wav,fireworks,Exterior/urban noises,172922,A,5.0,44100
4-195805-A-13.wav,crickets,Natural soundscapes,195805,A,5.0,44100
4-166661-A-10.wav,rain,Natural soundscapes,166661,A,5.0,44100
2-60791-A-26.wav,laughing,Human non speech sounds,60791,A,5.0,44100
5-215445-A-47.wav,airplane,Exterior/urban noises,215445,A,5.0,44100
2-72268-A-6.wav,hen,Animals,72268,A,5.0,44100
3-119120-C-48.wav,fireworks,Exterior/urban noises,119120,C,5.0,44100
2-102568-A-35.wav,washing machine,Interior/domestic sounds,102568,A,5.0,44100
4-130891-A-7.wav,insects,Animals,130891,A,5.0,44100
4-175856-A-43.wav,car horn,Exterior/urban noises,175856,A,5.0,44100
1-63871-A-10.wav,rain,Natural soundscapes,63871,A,5.0,44100
2-209476-A-25.wav,footsteps,Human non speech sounds,209476,A,5.0,44100
1-51433-A-17.wav,pouring water,Natural soundscapes,51433,A,5.0,44100
1-46353-A-49.wav,hand saw,Exterior/urban noises,46353,A,5.0,44100
3-141684-A-21.wav,sneezing,Human non speech sounds,141684,A,5.0,44100
3-137152-A-1.wav,rooster,Animals,137152,A,5.0,44100
5-223103-A-31.wav,mouse click,Interior/domestic sounds,223103,A,5.0,44100
1-47709-A-16.wav,wind,Natural soundscapes,47709,A,5.0,44100
5-250753-A-34.wav,can opening,Interior/domestic sounds,250753,A,5.0,44100
2-106014-A-44.wav,engine,Exterior/urban noises,106014,A,5.0,44100
2-71162-A-1.wav,rooster,Animals,71162,A,5.0,44100
3-119120-A-48.wav,fireworks,Exterior/urban noises,119120,A,5.0,44100
2-184077-A-49.wav,hand saw,Exterior/urban noises,184077,A,5.0,44100
1-61212-A-32.wav,keyboard typing,Interior/domestic sounds,61212,A,5.0,44100
1-27724-A-1.wav,rooster,Animals,27724,A,5.0,44100
4-164243-A-26.wav,laughing,Human non speech sounds,164243,A,5.0,44100
1-76831-B-42.wav,siren,Exterior/urban noises,76831,B,5.0,44100
2-109231-C-9.wav,crow,Animals,109231,C,5.0,44100
1-172649-A-40.wav,helicopter,Exterior/urban noises,172649,A,5.0,44100
4-174860-B-3.wav,cow,Animals,174860,B,5.0,44100
3-119455-A-44.wav,engine,Exterior/urban noises,119455,A,5.0,44100
2-32515-A-4.wav,frog,Animals,32515,A,5.0,44100
5-243448-A-14.wav,chirping birds,Natural soundscapes,243448,A,5.0,44100
2-109759-B-26.wav,laughing,Human non speech sounds,109759,B,5.0,44100
4-147658-A-46.wav,church bells,Exterior/urban noises,147658,A,5.0,44100
4-119647-C-48.wav,fireworks,Exterior/urban noises,119647,C,5.0,44100
5-232802-A-31.wav,mouse click,Interior/domestic sounds,232802,A,5.0,44100
3-197435-B-22.wav,clapping,Human non speech sounds,197435,B,5.0,44100
4-181563-A-12.wav,crackling fire,Natural soundscapes,181563,A,5.0,44100
3-156393-A-35.wav,washing machine,Interior/domestic sounds,156393,A,5.0,44100
5-214759-B-5.wav,cat,Animals,214759,B,5.0,44100
1-260640-C-2.wav,pig,Animals,260640,C,5.0,44100
5-221568-A-22.wav,clapping,Human non speech sounds,221568,A,5.0,44100
4-188191-C-29.wav,drinking sipping,Human non speech sounds,188191,C,5.0,44100
3-151273-A-35.wav,washing machine,Interior/domestic sounds,151273,A,5.0,44100
5-263831-A-6.wav,hen,Animals,263831,A,5.0,44100
4-126532-A-18.wav,toilet flush,Natural soundscapes,126532,A,5.0,44100
4-189830-A-22.wav,clapping,Human non speech sounds,189830,A,5.0,44100
1-17092-B-27.wav,brushing teeth,Human non speech sounds,17092,B,5.0,44100
1-7974-B-49.wav,hand saw,Exterior/urban noises,7974,B,5.0,44100
5-234263-A-25.wav,footsteps,Human non speech sounds,234263,A,5.0,44100
2-134700-A-38.wav,clock tick,Interior/domestic sounds,134700,A,5.0,44100
2-118817-A-32.wav,keyboard typing,Interior/domestic sounds,118817,A,5.0,44100
3-68630-C-40.wav,helicopter,Exterior/urban noises,68630,C,5.0,44100
4-107117-A-33.wav,door wood creaks,Interior/domestic sounds,107117,A,5.0,44100
5-127990-A-2.wav,pig,Animals,127990,A,5.0,44100
4-170078-A-1.wav,rooster,Animals,170078,A,5.0,44100
1-23706-A-49.wav,hand saw,Exterior/urban noises,23706,A,5.0,44100
4-172500-D-27.wav,brushing teeth,Human non speech sounds,172500,D,5.0,44100
1-119125-A-45.wav,train,Exterior/urban noises,119125,A,5.0,44100
4-204683-A-31.wav,mouse click,Interior/domestic sounds,204683,A,5.0,44100
1-47250-B-41.wav,chainsaw,Exterior/urban noises,47250,B,5.0,44100
3-146965-A-5.wav,cat,Animals,146965,A,5.0,44100
4-188033-A-38.wav,clock tick,Interior/domestic sounds,188033,A,5.0,44100
1-81269-A-3.wav,cow,Animals,81269,A,5.0,44100
4-177835-A-24.wav,coughing,Human non speech sounds,177835,A,5.0,44100
5-253101-C-49.wav,hand saw,Exterior/urban noises,253101,C,5.0,44100
1-69165-A-34.wav,can opening,Interior/domestic sounds,69165,A,5.0,44100
3-154926-B-40.wav,helicopter,Exterior/urban noises,154926,B,5.0,44100
4-164859-A-1.wav,rooster,Animals,164859,A,5.0,44100
5-171653-A-41.wav,chainsaw,Exterior/urban noises,171653,A,5.0,44100
1-23222-A-19.wav,thunderstorm,Natural soundscapes,23222,A,5.0,44100
4-164661-B-12.wav,crackling fire,Natural soundscapes,164661,B,5.0,44100
1-40621-A-28.wav,snoring,Human non speech sounds,40621,A,5.0,44100
5-156999-A-19.wav,thunderstorm,Natural soundscapes,156999,A,5.0,44100
2-165801-A-48.wav,fireworks,Exterior/urban noises,165801,A,5.0,44100
2-95258-B-1.wav,rooster,Animals,95258,B,5.0,44100
5-234879-A-1.wav,rooster,Animals,234879,A,5.0,44100
1-137296-A-16.wav,wind,Natural soundscapes,137296,A,5.0,44100
5-234145-A-28.wav,snoring,Human non speech sounds,234145,A,5.0,44100
4-187769-A-14.wav,chirping birds,Natural soundscapes,187769,A,5.0,44100
1-196660-A-8.wav,sheep,Animals,196660,A,5.0,44100
5-179294-A-46.wav,church bells,Exterior/urban noises,179294,A,5.0,44100
1-59102-A-13.wav,crickets,Natural soundscapes,59102,A,5.0,44100
3-87936-A-46.wav,church bells,Exterior/urban noises,87936,A,5.0,44100
2-50774-A-23.wav,breathing,Human non speech sounds,50774,A,5.0,44100
4-132803-A-26.wav,laughing,Human non speech sounds,132803,A,5.0,44100
3-164630-A-11.wav,sea waves,Natural soundscapes,164630,A,5.0,44100
2-117615-C-48.wav,fireworks,Exterior/urban noises,117615,C,5.0,44100
4-186938-A-44.wav,engine,Exterior/urban noises,186938,A,5.0,44100
2-110614-A-8.wav,sheep,Animals,110614,A,5.0,44100
5-221518-A-21.wav,sneezing,Human non speech sounds,221518,A,5.0,44100
3-259622-A-44.wav,engine,Exterior/urban noises,259622,A,5.0,44100
2-130979-A-21.wav,sneezing,Human non speech sounds,130979,A,5.0,44100
1-51805-C-33.wav,door wood creaks,Interior/domestic sounds,51805,C,5.0,44100
3-253084-D-2.wav,pig,Animals,253084,D,5.0,44100
1-46274-A-18.wav,toilet flush,Natural soundscapes,46274,A,5.0,44100
4-132816-A-26.wav,laughing,Human non speech sounds,132816,A,5.0,44100
5-263490-A-25.wav,footsteps,Human non speech sounds,263490,A,5.0,44100
